customer_id,customer_segment,city,state,country
CUS001991,STANDARD,Lucknow,Uttar Pradesh,India
CUS001992,PREMIUM,Chennai,Tamil Nadu,India
CUS001993,STANDARD,Thiruvananthapuram,Kerala,India
CUS001994,VIP,Nagpur,Maharashtra,India
CUS001995,PREMIUM,Madurai,Tamil Nadu,India
CUS001996,PREMIUM,Thiruvananthapuram,Kerala,India
CUS001997,VIP,Kochi,Kerala,India
CUS001998,PREMIUM,Lucknow,Uttar Pradesh,India
CUS001999,PREMIUM,Lucknow,Uttar Pradesh,India
CUS002000,PREMIUM,Delhi,Delhi,India
CUS002001,PREMIUM,Mysuru,Karnataka,India
CUS002002,PREMIUM,Chennai,Tamil Nadu,India
CUS002003,STANDARD,Ahmedabad,Gujarat,India
CUS002004,VIP,Noida,Uttar Pradesh,India
CUS002005,PREMIUM,Delhi,Delhi,India
CUS002006,VIP,Ahmedabad,Gujarat,India
CUS002007,STANDARD,Chandigarh,Chandigarh,India
CUS002008,STANDARD,Delhi,Delhi,India
CUS002009,VIP,Bhopal,Madhya Pradesh,India
CUS002010,STANDARD,Kolkata,West Bengal,India
CUS002011,STANDARD,Hyderabad,Telangana,India
CUS002012,PREMIUM,Kochi,Kerala,India
CUS002013,STANDARD,Gurugram,Haryana,India
CUS002014,PREMIUM,Nagpur,Maharashtra,India
CUS002015,VIP,Ahmedabad,Gujarat,India
CUS002016,STANDARD,Nashik,Maharashtra,India
CUS002017,STANDARD,Chennai,Tamil Nadu,India
CUS002018,STANDARD,Indore,Madhya Pradesh,India
CUS002019,STANDARD,Bhubaneswar,Odisha,India
CUS002020,PREMIUM,Hyderabad,Telangana,India
CUS002021,PREMIUM,Mysuru,Karnataka,India
CUS002022,VIP,Indore,Madhya Pradesh,India
CUS002023,STANDARD,Indore,Madhya Pradesh,India
CUS002024,STANDARD,Delhi,Delhi,India
CUS002025,STANDARD,Nashik,Maharashtra,India
CUS002026,STANDARD,Gurugram,Haryana,India
CUS002027,PREMIUM,Bhubaneswar,Odisha,India
CUS002028,STANDARD,Jaipur,Rajasthan,India
CUS002029,PREMIUM,Jaipur,Rajasthan,India
CUS002030,STANDARD,Jaipur,Rajasthan,India
CUS002031,STANDARD,Jaipur,Rajasthan,India
CUS002032,VIP,Lucknow,Uttar Pradesh,India
CUS002033,STANDARD,Mumbai,Maharashtra,India
CUS002034,VIP,Nagpur,Maharashtra,India
CUS002035,PREMIUM,Bhubaneswar,Odisha,India
CUS002036,PREMIUM,Delhi,Delhi,India
CUS002037,PREMIUM,Jaipur,Rajasthan,India
CUS002038,VIP,Bhopal,Madhya Pradesh,India
CUS002039,STANDARD,Coimbatore,Tamil Nadu,India
CUS002040,PREMIUM,Madurai,Tamil Nadu,India
CUS002041,STANDARD,Vijayawada,Andhra Pradesh,India
CUS002042,STANDARD,Gurugram,Haryana,India
CUS002043,STANDARD,Lucknow,Uttar Pradesh,India
CUS002044,STANDARD,Hyderabad,Telangana,India
CUS002045,PREMIUM,Bengaluru,Karnataka,India
CUS002046,VIP,Lucknow,Uttar Pradesh,India
CUS002047,STANDARD,Thiruvananthapuram,Kerala,India
CUS002048,STANDARD,Bhubaneswar,Odisha,India
CUS002049,STANDARD,Nagpur,Maharashtra,India
CUS002050,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002051,VIP,Vijayawada,Andhra Pradesh,India
CUS002052,PREMIUM,Chennai,Tamil Nadu,India
CUS002053,PREMIUM,Lucknow,Uttar Pradesh,India
CUS002054,STANDARD,Madurai,Tamil Nadu,India
CUS002055,VIP,Jaipur,Rajasthan,India
CUS002056,VIP,Madurai,Tamil Nadu,India
CUS002057,PREMIUM,Chennai,Tamil Nadu,India
CUS002058,VIP,Jaipur,Rajasthan,India
CUS002059,PREMIUM,Surat,Gujarat,India
CUS002060,PREMIUM,Ahmedabad,Gujarat,India
CUS002061,VIP,Kochi,Kerala,India
CUS002062,STANDARD,Chandigarh,Chandigarh,India
CUS002063,STANDARD,Kolkata,West Bengal,India
CUS002064,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002065,STANDARD,Pune,Maharashtra,India
CUS002066,PREMIUM,Kolkata,West Bengal,India
CUS002067,VIP,Madurai,Tamil Nadu,India
CUS002068,PREMIUM,Pune,Maharashtra,India
CUS002069,PREMIUM,Madurai,Tamil Nadu,India
CUS002070,VIP,Bhubaneswar,Odisha,India
CUS002071,STANDARD,Pune,Maharashtra,India
CUS002072,PREMIUM,Mysuru,Karnataka,India
CUS002073,STANDARD,Madurai,Tamil Nadu,India
CUS002074,STANDARD,Bhubaneswar,Odisha,India
CUS002075,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002076,STANDARD,Hyderabad,Telangana,India
CUS002077,STANDARD,Jaipur,Rajasthan,India
CUS002078,PREMIUM,Bhopal,Madhya Pradesh,India
CUS002079,PREMIUM,Delhi,Delhi,India
CUS002080,PREMIUM,Kochi,Kerala,India
CUS002081,VIP,Nagpur,Maharashtra,India
CUS002082,STANDARD,Kolkata,West Bengal,India
CUS002083,PREMIUM,Gurugram,Haryana,India
CUS002084,PREMIUM,Bhopal,Madhya Pradesh,India
CUS002085,PREMIUM,Delhi,Delhi,India
CUS002086,STANDARD,Hyderabad,Telangana,India
CUS002087,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002088,PREMIUM,Gurugram,Haryana,India
CUS002089,VIP,Surat,Gujarat,India
CUS002090,PREMIUM,Noida,Uttar Pradesh,India
CUS002091,STANDARD,Nagpur,Maharashtra,India
CUS002092,VIP,Chennai,Tamil Nadu,India
CUS002093,VIP,Kochi,Kerala,India
CUS002094,STANDARD,Chandigarh,Chandigarh,India
CUS002095,VIP,Bhopal,Madhya Pradesh,India
CUS002096,STANDARD,Nashik,Maharashtra,India
CUS002097,VIP,Nashik,Maharashtra,India
CUS002098,VIP,Visakhapatnam,Andhra Pradesh,India
CUS002099,STANDARD,Coimbatore,Tamil Nadu,India
CUS002100,VIP,Kolkata,West Bengal,India
CUS002101,VIP,Madurai,Tamil Nadu,India
CUS002102,PREMIUM,Chandigarh,Chandigarh,India
CUS002103,STANDARD,Jaipur,Rajasthan,India
CUS002104,PREMIUM,Madurai,Tamil Nadu,India
CUS002105,STANDARD,Madurai,Tamil Nadu,India
CUS002106,STANDARD,Bhubaneswar,Odisha,India
CUS002107,PREMIUM,Chennai,Tamil Nadu,India
CUS002108,STANDARD,Thiruvananthapuram,Kerala,India
CUS002109,STANDARD,Gurugram,Haryana,India
CUS002110,VIP,Gurugram,Haryana,India
CUS002111,PREMIUM,Pune,Maharashtra,India
CUS002112,STANDARD,Mysuru,Karnataka,India
CUS002113,PREMIUM,Indore,Madhya Pradesh,India
CUS002114,VIP,Mysuru,Karnataka,India
CUS002115,STANDARD,Gurugram,Haryana,India
CUS002116,STANDARD,Delhi,Delhi,India
CUS002117,PREMIUM,Mumbai,Maharashtra,India
CUS002118,STANDARD,Bhubaneswar,Odisha,India
CUS002119,PREMIUM,Mumbai,Maharashtra,India
CUS002120,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS002121,STANDARD,Ahmedabad,Gujarat,India
CUS002122,PREMIUM,Jaipur,Rajasthan,India
CUS002123,STANDARD,Lucknow,Uttar Pradesh,India
CUS002124,VIP,Surat,Gujarat,India
CUS002125,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS002126,PREMIUM,Hyderabad,Telangana,India
CUS002127,PREMIUM,Nagpur,Maharashtra,India
CUS002128,STANDARD,Jaipur,Rajasthan,India
CUS002129,PREMIUM,Lucknow,Uttar Pradesh,India
CUS002130,PREMIUM,Bengaluru,Karnataka,India
CUS002131,PREMIUM,Kochi,Kerala,India
CUS002132,STANDARD,Noida,Uttar Pradesh,India
CUS002133,STANDARD,Gurugram,Haryana,India
CUS002134,VIP,Pune,Maharashtra,India
CUS002135,STANDARD,Coimbatore,Tamil Nadu,India
CUS002136,STANDARD,Delhi,Delhi,India
CUS002137,PREMIUM,Thiruvananthapuram,Kerala,India
CUS002138,STANDARD,Jaipur,Rajasthan,India
CUS002139,STANDARD,Chennai,Tamil Nadu,India
CUS002140,STANDARD,Pune,Maharashtra,India
CUS002141,STANDARD,Hyderabad,Telangana,India
CUS002142,VIP,Gurugram,Haryana,India
CUS002143,PREMIUM,Mysuru,Karnataka,India
CUS002144,VIP,Thiruvananthapuram,Kerala,India
CUS002145,PREMIUM,Bhopal,Madhya Pradesh,India
CUS002146,PREMIUM,Surat,Gujarat,India
CUS002147,PREMIUM,Gurugram,Haryana,India
CUS002148,PREMIUM,Indore,Madhya Pradesh,India
CUS002149,STANDARD,Coimbatore,Tamil Nadu,India
CUS002150,STANDARD,Nagpur,Maharashtra,India
CUS002151,STANDARD,Chennai,Tamil Nadu,India
CUS002152,STANDARD,Madurai,Tamil Nadu,India
CUS002153,PREMIUM,Bhubaneswar,Odisha,India
CUS002154,STANDARD,Ahmedabad,Gujarat,India
CUS002155,PREMIUM,Mysuru,Karnataka,India
CUS002156,STANDARD,Delhi,Delhi,India
CUS002157,STANDARD,Bhopal,Madhya Pradesh,India
CUS002158,PREMIUM,Chennai,Tamil Nadu,India
CUS002159,PREMIUM,Hyderabad,Telangana,India
CUS002160,VIP,Noida,Uttar Pradesh,India
CUS002161,PREMIUM,Noida,Uttar Pradesh,India
CUS002162,STANDARD,Pune,Maharashtra,India
CUS002163,VIP,Surat,Gujarat,India
CUS002164,PREMIUM,Kochi,Kerala,India
CUS002165,PREMIUM,Nagpur,Maharashtra,India
CUS002166,VIP,Indore,Madhya Pradesh,India
CUS002167,VIP,Jaipur,Rajasthan,India
CUS002168,PREMIUM,Mysuru,Karnataka,India
CUS002169,STANDARD,Jaipur,Rajasthan,India
CUS002170,PREMIUM,Bengaluru,Karnataka,India
CUS002171,PREMIUM,Surat,Gujarat,India
CUS002172,STANDARD,Coimbatore,Tamil Nadu,India
CUS002173,PREMIUM,Jaipur,Rajasthan,India
CUS002174,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS002175,VIP,Indore,Madhya Pradesh,India
CUS002176,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS002177,STANDARD,Chandigarh,Chandigarh,India
CUS002178,STANDARD,Jaipur,Rajasthan,India
CUS002179,STANDARD,Bhopal,Madhya Pradesh,India
CUS002180,STANDARD,Noida,Uttar Pradesh,India
CUS002181,STANDARD,Nashik,Maharashtra,India
CUS002182,VIP,Visakhapatnam,Andhra Pradesh,India
CUS002183,STANDARD,Chandigarh,Chandigarh,India
CUS002184,STANDARD,Indore,Madhya Pradesh,India
CUS002185,PREMIUM,Chandigarh,Chandigarh,India
CUS002186,PREMIUM,Hyderabad,Telangana,India
CUS002187,STANDARD,Pune,Maharashtra,India
CUS002188,PREMIUM,Coimbatore,Tamil Nadu,India
CUS002189,VIP,Chandigarh,Chandigarh,India
CUS002190,STANDARD,Noida,Uttar Pradesh,India
CUS002191,STANDARD,Kochi,Kerala,India
CUS002192,STANDARD,Bhopal,Madhya Pradesh,India
CUS002193,STANDARD,Bengaluru,Karnataka,India
CUS002194,STANDARD,Mysuru,Karnataka,India
CUS002195,PREMIUM,Kolkata,West Bengal,India
CUS002196,STANDARD,Chennai,Tamil Nadu,India
CUS002197,VIP,Nashik,Maharashtra,India
CUS002198,STANDARD,Chennai,Tamil Nadu,India
CUS002199,VIP,Madurai,Tamil Nadu,India
CUS002200,PREMIUM,Surat,Gujarat,India
CUS002201,STANDARD,Mumbai,Maharashtra,India
CUS002202,STANDARD,Noida,Uttar Pradesh,India
CUS002203,VIP,Chennai,Tamil Nadu,India
CUS002204,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS002205,STANDARD,Chandigarh,Chandigarh,India
CUS002206,STANDARD,Kochi,Kerala,India
CUS002207,STANDARD,Vijayawada,Andhra Pradesh,India
CUS002208,PREMIUM,Kochi,Kerala,India
CUS002209,STANDARD,Ahmedabad,Gujarat,India
CUS002210,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002211,STANDARD,Indore,Madhya Pradesh,India
CUS002212,STANDARD,Kolkata,West Bengal,India
CUS002213,VIP,Surat,Gujarat,India
CUS002214,STANDARD,Thiruvananthapuram,Kerala,India
CUS002215,PREMIUM,Ahmedabad,Gujarat,India
CUS002216,STANDARD,Mumbai,Maharashtra,India
CUS002217,VIP,Surat,Gujarat,India
CUS002218,STANDARD,Chennai,Tamil Nadu,India
CUS002219,STANDARD,Nagpur,Maharashtra,India
CUS002220,STANDARD,Bengaluru,Karnataka,India
CUS002221,PREMIUM,Chennai,Tamil Nadu,India
CUS002222,PREMIUM,Kochi,Kerala,India
CUS002223,PREMIUM,Gurugram,Haryana,India
CUS002224,PREMIUM,Jaipur,Rajasthan,India
CUS002225,PREMIUM,Gurugram,Haryana,India
CUS002226,STANDARD,Nashik,Maharashtra,India
CUS002227,STANDARD,Bhopal,Madhya Pradesh,India
CUS002228,STANDARD,Bhopal,Madhya Pradesh,India
CUS002229,PREMIUM,Bengaluru,Karnataka,India
CUS002230,PREMIUM,Nagpur,Maharashtra,India
CUS002231,STANDARD,Lucknow,Uttar Pradesh,India
CUS002232,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002233,PREMIUM,Noida,Uttar Pradesh,India
CUS002234,STANDARD,Mysuru,Karnataka,India
CUS002235,STANDARD,Nashik,Maharashtra,India
CUS002236,STANDARD,Chandigarh,Chandigarh,India
CUS002237,STANDARD,Bhubaneswar,Odisha,India
CUS002238,PREMIUM,Nagpur,Maharashtra,India
CUS002239,STANDARD,Kolkata,West Bengal,India
CUS002240,PREMIUM,Chandigarh,Chandigarh,India
CUS002241,STANDARD,Kolkata,West Bengal,India
CUS002242,STANDARD,Noida,Uttar Pradesh,India
CUS002243,VIP,Vijayawada,Andhra Pradesh,India
CUS002244,STANDARD,Kolkata,West Bengal,India
CUS002245,STANDARD,Bhubaneswar,Odisha,India
CUS002246,STANDARD,Delhi,Delhi,India
CUS002247,VIP,Kolkata,West Bengal,India
CUS002248,STANDARD,Delhi,Delhi,India
CUS002249,STANDARD,Indore,Madhya Pradesh,India
CUS002250,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002251,PREMIUM,Bhopal,Madhya Pradesh,India
CUS002252,STANDARD,Nashik,Maharashtra,India
CUS002253,STANDARD,Mysuru,Karnataka,India
CUS002254,PREMIUM,Thiruvananthapuram,Kerala,India
CUS002255,STANDARD,Nagpur,Maharashtra,India
CUS002256,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002257,PREMIUM,Nashik,Maharashtra,India
CUS002258,VIP,Bhubaneswar,Odisha,India
CUS002259,STANDARD,Indore,Madhya Pradesh,India
CUS002260,PREMIUM,Mumbai,Maharashtra,India
CUS002261,STANDARD,Bhubaneswar,Odisha,India
CUS002262,STANDARD,Kochi,Kerala,India
CUS002263,STANDARD,Chennai,Tamil Nadu,India
CUS002264,STANDARD,Noida,Uttar Pradesh,India
CUS002265,PREMIUM,Bengaluru,Karnataka,India
CUS002266,PREMIUM,Chennai,Tamil Nadu,India
CUS002267,STANDARD,Thiruvananthapuram,Kerala,India
CUS002268,STANDARD,Bengaluru,Karnataka,India
CUS002269,STANDARD,Gurugram,Haryana,India
CUS002270,STANDARD,Nashik,Maharashtra,India
CUS002271,PREMIUM,Jaipur,Rajasthan,India
CUS002272,STANDARD,Kolkata,West Bengal,India
CUS002273,PREMIUM,Noida,Uttar Pradesh,India
CUS002274,PREMIUM,Coimbatore,Tamil Nadu,India
CUS002275,STANDARD,Chennai,Tamil Nadu,India
CUS002276,VIP,Delhi,Delhi,India
CUS002277,STANDARD,Chandigarh,Chandigarh,India
CUS002278,STANDARD,Surat,Gujarat,India
CUS002279,STANDARD,Gurugram,Haryana,India
CUS002280,PREMIUM,Mysuru,Karnataka,India
CUS002281,PREMIUM,Chennai,Tamil Nadu,India
CUS002282,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002283,STANDARD,Delhi,Delhi,India
CUS002284,VIP,Vijayawada,Andhra Pradesh,India
CUS002285,STANDARD,Pune,Maharashtra,India
CUS002286,STANDARD,Madurai,Tamil Nadu,India
CUS002287,PREMIUM,Nagpur,Maharashtra,India
CUS002288,STANDARD,Madurai,Tamil Nadu,India
CUS002289,PREMIUM,Bhopal,Madhya Pradesh,India
CUS002290,VIP,Surat,Gujarat,India
CUS002291,VIP,Bhopal,Madhya Pradesh,India
CUS002292,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002293,STANDARD,Coimbatore,Tamil Nadu,India
CUS002294,STANDARD,Chennai,Tamil Nadu,India
CUS002295,VIP,Bhopal,Madhya Pradesh,India
CUS002296,PREMIUM,Chandigarh,Chandigarh,India
CUS002297,PREMIUM,Nagpur,Maharashtra,India
CUS002298,STANDARD,Surat,Gujarat,India
CUS002299,VIP,Nagpur,Maharashtra,India
CUS002300,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002301,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002302,VIP,Thiruvananthapuram,Kerala,India
CUS002303,PREMIUM,Bhopal,Madhya Pradesh,India
CUS002304,STANDARD,Vijayawada,Andhra Pradesh,India
CUS002305,STANDARD,Lucknow,Uttar Pradesh,India
CUS002306,STANDARD,Jaipur,Rajasthan,India
CUS002307,PREMIUM,Coimbatore,Tamil Nadu,India
CUS002308,VIP,Gurugram,Haryana,India
CUS002309,STANDARD,Thiruvananthapuram,Kerala,India
CUS002310,STANDARD,Chandigarh,Chandigarh,India
CUS002311,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002312,STANDARD,Mumbai,Maharashtra,India
CUS002313,STANDARD,Vijayawada,Andhra Pradesh,India
CUS002314,PREMIUM,Coimbatore,Tamil Nadu,India
CUS002315,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002316,STANDARD,Mysuru,Karnataka,India
CUS002317,PREMIUM,Jaipur,Rajasthan,India
CUS002318,PREMIUM,Delhi,Delhi,India
CUS002319,PREMIUM,Nashik,Maharashtra,India
CUS002320,STANDARD,Bhopal,Madhya Pradesh,India
CUS002321,PREMIUM,Chennai,Tamil Nadu,India
CUS002322,STANDARD,Kochi,Kerala,India
CUS002323,STANDARD,Chandigarh,Chandigarh,India
CUS002324,PREMIUM,Ahmedabad,Gujarat,India
CUS002325,PREMIUM,Madurai,Tamil Nadu,India
CUS002326,STANDARD,Hyderabad,Telangana,India
CUS002327,STANDARD,Jaipur,Rajasthan,India
CUS002328,STANDARD,Ahmedabad,Gujarat,India
CUS002329,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS002330,STANDARD,Nagpur,Maharashtra,India
CUS002331,VIP,Noida,Uttar Pradesh,India
CUS002332,PREMIUM,Surat,Gujarat,India
CUS002333,PREMIUM,Chandigarh,Chandigarh,India
CUS002334,STANDARD,Surat,Gujarat,India
CUS002335,VIP,Ahmedabad,Gujarat,India
CUS002336,STANDARD,Lucknow,Uttar Pradesh,India
CUS002337,VIP,Thiruvananthapuram,Kerala,India
CUS002338,VIP,Nagpur,Maharashtra,India
CUS002339,PREMIUM,Bhopal,Madhya Pradesh,India
CUS002340,STANDARD,Vijayawada,Andhra Pradesh,India
CUS002341,PREMIUM,Surat,Gujarat,India
CUS002342,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002343,STANDARD,Ahmedabad,Gujarat,India
CUS002344,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002345,PREMIUM,Mysuru,Karnataka,India
CUS002346,PREMIUM,Nagpur,Maharashtra,India
CUS002347,VIP,Nashik,Maharashtra,India
CUS002348,PREMIUM,Jaipur,Rajasthan,India
CUS002349,PREMIUM,Chennai,Tamil Nadu,India
CUS002350,VIP,Kochi,Kerala,India
CUS002351,STANDARD,Pune,Maharashtra,India
CUS002352,STANDARD,Noida,Uttar Pradesh,India
CUS002353,VIP,Surat,Gujarat,India
CUS002354,STANDARD,Chandigarh,Chandigarh,India
CUS002355,STANDARD,Bhubaneswar,Odisha,India
CUS002356,STANDARD,Thiruvananthapuram,Kerala,India
CUS002357,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002358,PREMIUM,Mysuru,Karnataka,India
CUS002359,PREMIUM,Jaipur,Rajasthan,India
CUS002360,STANDARD,Visakhapatnam,Andhra Pradesh,India
CUS002361,VIP,Noida,Uttar Pradesh,India
CUS002362,STANDARD,Chennai,Tamil Nadu,India
CUS002363,VIP,Surat,Gujarat,India
CUS002364,PREMIUM,Mysuru,Karnataka,India
CUS002365,STANDARD,Bhopal,Madhya Pradesh,India
CUS002366,PREMIUM,Nagpur,Maharashtra,India
CUS002367,PREMIUM,Mumbai,Maharashtra,India
CUS002368,PREMIUM,Kolkata,West Bengal,India
CUS002369,STANDARD,Delhi,Delhi,India
CUS002370,STANDARD,Pune,Maharashtra,India
CUS002371,STANDARD,Ahmedabad,Gujarat,India
CUS002372,VIP,Mumbai,Maharashtra,India
CUS002373,STANDARD,Ahmedabad,Gujarat,India
CUS002374,STANDARD,Nashik,Maharashtra,India
CUS002375,STANDARD,Mumbai,Maharashtra,India
CUS002376,VIP,Hyderabad,Telangana,India
CUS002377,PREMIUM,Surat,Gujarat,India
CUS002378,STANDARD,Kochi,Kerala,India
CUS002379,PREMIUM,Bhopal,Madhya Pradesh,India
CUS002380,PREMIUM,Madurai,Tamil Nadu,India
CUS002381,PREMIUM,Hyderabad,Telangana,India
CUS002382,VIP,Noida,Uttar Pradesh,India
CUS002383,PREMIUM,Gurugram,Haryana,India
CUS002384,STANDARD,Delhi,Delhi,India
CUS002385,PREMIUM,Ahmedabad,Gujarat,India
CUS002386,PREMIUM,Coimbatore,Tamil Nadu,India
CUS002387,STANDARD,Delhi,Delhi,India
CUS002388,STANDARD,Thiruvananthapuram,Kerala,India
CUS002389,STANDARD,Delhi,Delhi,India
CUS002390,VIP,Nagpur,Maharashtra,India
CUS002391,STANDARD,Mumbai,Maharashtra,India
CUS002392,PREMIUM,Indore,Madhya Pradesh,India
CUS002393,PREMIUM,Thiruvananthapuram,Kerala,India
CUS002394,STANDARD,Delhi,Delhi,India
CUS002395,VIP,Delhi,Delhi,India
CUS002396,PREMIUM,Chandigarh,Chandigarh,India
CUS002397,VIP,Visakhapatnam,Andhra Pradesh,India
CUS002398,PREMIUM,Jaipur,Rajasthan,India
CUS002399,STANDARD,Jaipur,Rajasthan,India
CUS002400,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002401,PREMIUM,Hyderabad,Telangana,India
CUS002402,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002403,STANDARD,Coimbatore,Tamil Nadu,India
CUS002404,PREMIUM,Gurugram,Haryana,India
CUS002405,STANDARD,Jaipur,Rajasthan,India
CUS002406,PREMIUM,Surat,Gujarat,India
CUS002407,STANDARD,Indore,Madhya Pradesh,India
CUS002408,PREMIUM,Bhopal,Madhya Pradesh,India
CUS002409,PREMIUM,Bengaluru,Karnataka,India
CUS002410,PREMIUM,Ahmedabad,Gujarat,India
CUS002411,STANDARD,Coimbatore,Tamil Nadu,India
CUS002412,PREMIUM,Pune,Maharashtra,India
CUS002413,VIP,Vijayawada,Andhra Pradesh,India
CUS002414,STANDARD,Coimbatore,Tamil Nadu,India
CUS002415,PREMIUM,Surat,Gujarat,India
CUS002416,STANDARD,Bhopal,Madhya Pradesh,India
CUS002417,VIP,Delhi,Delhi,India
CUS002418,PREMIUM,Indore,Madhya Pradesh,India
CUS002419,STANDARD,Bhubaneswar,Odisha,India
CUS002420,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002421,PREMIUM,Nagpur,Maharashtra,India
CUS002422,STANDARD,Jaipur,Rajasthan,India
CUS002423,PREMIUM,Lucknow,Uttar Pradesh,India
CUS002424,VIP,Kochi,Kerala,India
CUS002425,VIP,Thiruvananthapuram,Kerala,India
CUS002426,VIP,Nagpur,Maharashtra,India
CUS002427,PREMIUM,Kochi,Kerala,India
CUS002428,PREMIUM,Chandigarh,Chandigarh,India
CUS002429,PREMIUM,Mysuru,Karnataka,India
CUS002430,STANDARD,Pune,Maharashtra,India
CUS002431,STANDARD,Ahmedabad,Gujarat,India
CUS002432,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS002433,PREMIUM,Kolkata,West Bengal,India
CUS002434,VIP,Surat,Gujarat,India
CUS002435,PREMIUM,Chennai,Tamil Nadu,India
CUS002436,STANDARD,Coimbatore,Tamil Nadu,India
CUS002437,STANDARD,Mysuru,Karnataka,India
CUS002438,VIP,Pune,Maharashtra,India
CUS002439,VIP,Jaipur,Rajasthan,India
CUS002440,VIP,Mysuru,Karnataka,India
CUS002441,PREMIUM,Chandigarh,Chandigarh,India
CUS002442,STANDARD,Bengaluru,Karnataka,India
CUS002443,PREMIUM,Kochi,Kerala,India
CUS002444,STANDARD,Surat,Gujarat,India
CUS002445,STANDARD,Surat,Gujarat,India
CUS002446,STANDARD,Thiruvananthapuram,Kerala,India
CUS002447,VIP,Chandigarh,Chandigarh,India
CUS002448,STANDARD,Jaipur,Rajasthan,India
CUS002449,PREMIUM,Mysuru,Karnataka,India
CUS002450,STANDARD,Nagpur,Maharashtra,India
CUS002451,STANDARD,Kolkata,West Bengal,India
CUS002452,STANDARD,Chandigarh,Chandigarh,India
CUS002453,STANDARD,Bengaluru,Karnataka,India
CUS002454,STANDARD,Jaipur,Rajasthan,India
CUS002455,STANDARD,Bengaluru,Karnataka,India
CUS002456,VIP,Mumbai,Maharashtra,India
CUS002457,PREMIUM,Nashik,Maharashtra,India
CUS002458,PREMIUM,Gurugram,Haryana,India
CUS002459,STANDARD,Indore,Madhya Pradesh,India
CUS002460,PREMIUM,Thiruvananthapuram,Kerala,India
CUS002461,STANDARD,Coimbatore,Tamil Nadu,India
CUS002462,VIP,Bengaluru,Karnataka,India
CUS002463,PREMIUM,Lucknow,Uttar Pradesh,India
CUS002464,PREMIUM,Gurugram,Haryana,India
CUS002465,STANDARD,Pune,Maharashtra,India
CUS002466,STANDARD,Nagpur,Maharashtra,India
CUS002467,STANDARD,Jaipur,Rajasthan,India
CUS002468,PREMIUM,Vijayawada,Andhra Pradesh,India
CUS002469,PREMIUM,Bhubaneswar,Odisha,India
CUS002470,VIP,Lucknow,Uttar Pradesh,India
CUS002471,VIP,Visakhapatnam,Andhra Pradesh,India
CUS002472,STANDARD,Kochi,Kerala,India
CUS002473,PREMIUM,Noida,Uttar Pradesh,India
CUS002474,STANDARD,Indore,Madhya Pradesh,India
CUS002475,VIP,Pune,Maharashtra,India
CUS002476,STANDARD,Bengaluru,Karnataka,India
CUS002477,STANDARD,Pune,Maharashtra,India
CUS002478,PREMIUM,Visakhapatnam,Andhra Pradesh,India
CUS002479,STANDARD,Vijayawada,Andhra Pradesh,India
CUS002480,VIP,Vijayawada,Andhra Pradesh,India
CUS002481,PREMIUM,Bhubaneswar,Odisha,India
CUS002482,PREMIUM,Lucknow,Uttar Pradesh,India
CUS002483,VIP,Thiruvananthapuram,Kerala,India
CUS002484,PREMIUM,Madurai,Tamil Nadu,India
CUS002485,STANDARD,Bengaluru,Karnataka,India
CUS002486,PREMIUM,Kolkata,West Bengal,India
CUS002487,STANDARD,Mumbai,Maharashtra,India
CUS002488,PREMIUM,Chandigarh,Chandigarh,India
CUS002489,VIP,Madurai,Tamil Nadu,India
CUS002490,PREMIUM,Chennai,Tamil Nadu,India
CUS002491,STANDARD,Thiruvananthapuram,Kerala,India
CUS002492,PREMIUM,Nashik,Maharashtra,India
CUS002493,STANDARD,Kochi,Kerala,India
CUS002494,PREMIUM,Hyderabad,Telangana,India
CUS002495,STANDARD,Kochi,Kerala,India
CUS002496,STANDARD,Chennai,Tamil Nadu,India
CUS002497,STANDARD,Bengaluru,Karnataka,India
CUS002498,VIP,Bengaluru,Karnataka,India
